0.44215971061708115	0.435792398824976	0.45397031386363174
0.44141571288804166	0.4358226336064535	0.45417767932453823
0.44187759093685136	0.4361642073807834	0.45387036682812215
0.44161266090550816	0.4361091032447711	0.45404602823872003
0.4420460802447766	0.43628810528162054	0.4548042759447019
0.4421000379442668	0.4360613819762931	0.45472839817188804
0.44179077601400213	0.4359417143078372	0.4547403188753888
0.4417534769862143	0.4358283631961869	0.4546834302411331
0.4420039889911809	0.435896838830102	0.454600280322866
0.4417567920194599	0.43589618013569553	0.4540673531654366
0.44208419285266976	0.4358125103019173	0.4540549512531629
0.44204578380693466	0.43573663811831526	0.45392182407239257
0.44206395300789136	0.43608420317416546	0.4539837331764391
0.4419606925867366	0.4357312604162944	0.4543374977674098
0.4420253041751693	0.43581571268037445	0.4542758742736288
0.44220855391331837	0.4359201946233061	0.45414457503180666
0.4426546196757804	0.4361982759303283	0.45423374425980784
0.44246856766107384	0.43585385496128876	0.4543314555108078
0.44165546637837627	0.4357810983142466	0.45419228571591286
0.4419346833325205	0.43585472244333967	0.45423151072768836
0.44211087002472876	0.43642015792570304	0.45435606966263975
0.44214250261127724	0.4360903081126859	0.4541769149128333
0.44190171612462786	0.43627247060577345	0.4542762694429253
0.4426349146423513	0.43623663737729795	0.4541017773688107
0.4419670831958593	0.4364797143109372	0.4546196159654541
0.4417474898491183	0.43620075349177767	0.45436034762847033
0.4419284852152459	0.4364849503564325	0.454335531745227
0.4421092452095896	0.43641391694797077	0.4540913452106268
0.44209339838877687	0.4367803851028778	0.4545053023619612
0.44210024128646147	0.4367463182512642	0.45425254594018105
0.4428560246446453	0.4366469908710414	0.4544587064318144
0.4424381048019137	0.43643983858436236	0.45427985381079067
0.4426827232586197	0.4365723680133403	0.4543006073657278
0.44280396907481107	0.43621702993646383	0.4541876249349442
0.4426728062762518	0.4363419677939425	0.4542629539728587
0.4424246746398392	0.4363428706417463	0.4541386408931654
0.44269919880875847	0.4366681445786979	0.45427126004247587
0.4425543286763874	0.4362800527055932	0.4542838952869495
0.44245965748039506	0.43663039320931313	0.45434479531987226
0.44253317670877307	0.4366636457784787	0.4542993430151363
0.44268945791996395	0.4365675219007304	0.4542555465245509
0.4423888040378347	0.4365927933612168	0.45420068089191595
0.4424059349655437	0.4364357246576912	0.4542845322879461
0.4425411030468328	0.4360908395060459	0.4542969560162051
0.4427972479925198	0.4363948129131375	0.45430363229173315
0.4426733012188404	0.43624862679739435	0.4543533137896255
0.4424984228249019	0.43657264961686476	0.4542780937543554
0.44280909490526754	0.43637910468635244	0.4543076322277931
0.44254657310553475	0.43650360912955577	0.45432151344082017
0.44255755279264186	0.43634639608678755	0.454184019910784
0.44237348739272503	0.4364734444082037	0.45413590117455693
0.44243541879649917	0.4360407655884233	0.45420526368907205
